 Date,Time,TimeM, Min X, Max X, Avg X, Min Y, Max Y, Avg Y, Min Z, Max Z, Avg Z, Humidity, Temperature, Lat, Lon, Altitude, Speed, Sat, Prec,Event
 04/11/2013,09:01:04,10905074,33.63,40.51,36.95,50.38,61.99,57.96,21.33,34.43,25.16,25.9,23.3,55.952388,-3.18973,95.6,1.69,7,170,Walking to Event
 04/11/2013,09:01:08,10907317,35.25,41.7,38.74,51.93,62.28,57.73,23.05,34.31,26.84,25.7,23.3,55.9524,-3.18979,95.6,2.37,7,170,Walking to Event
 04/11/2013,09:01:11,10910325,31.62,41.99,39.11,51.65,60.59,55.58,21.36,32.66,29.16,25.7,23.3,55.9524,-3.18984,94.4,2.37,7,170,Walking to Event
 04/11/2013,09:01:14,10912589,31.2,44.84,40.03,50.07,63.43,56.91,21.29,35.31,28.7,25.7,23.3,55.9524,-3.18989,93.8,1.73,7,170,Walking to Event
 04/11/2013,09:01:18,10914831,30.96,42.33,37.82,53.19,63.25,58.5,22.9,31.45,25.32,25.1,23.2,55.95235,-3.18993,95,0.52,7,170,Walking to Event
 04/11/2013,09:01:21,10917819,34.34,42.18,38.25,51.42,62.87,55.47,22.02,34.43,28.49,25.5,23.2,55.952331,-3.18996,95.9,0.52,7,170,Walking to Event
 04/11/2013,09:01:24,10920085,33.28,40.08,36.84,51.69,63.75,55.75,22.19,33.36,27,25.5,23.2,55.952308,-3.18998,99.3,0.91,6,340,Walking to Event
 04/11/2013,09:01:28,10922321,33.98,42.51,40.17,53.07,61.54,56.61,24.05,32.04,29.1,25.3,23.2,55.952289,-3.19005,104.1,2.14,6,340,Walking to Event
 04/11/2013,09:01:31,10925331,33.87,42.1,35.15,53.26,62.02,57.96,21.2,32.37,23.84,25.3,23.2,55.95227,-3.19009,106.2,2.14,6,340,Walking to Event
 04/11/2013,09:01:34,10927594,34.34,40.54,37.31,52.31,62.34,55.72,22.27,32.87,27.45,25.3,23.2,55.952259,-3.19017,106.2,2.42,6,340,Walking to Event
 04/11/2013,09:01:38,10929836,33.63,41.2,39.99,50.91,61.09,54.38,22.87,35.42,31.04,24.8,23.2,55.952251,-3.19026,105.7,2.72,6,340,Walking to Event
 04/11/2013,09:01:41,10932824,33.87,43.15,36.35,53.42,62.82,58.97,22.18,31.51,23.87,25.2,23.2,55.952239,-3.19034,104,2.72,6,350,Walking to Event
 04/11/2013,09:01:44,10935095,33.69,41.16,36.26,51.82,63.05,57.52,22.79,33.55,25.07,25.1,23.2,55.952239,-3.19042,102.6,2.61,6,350,Walking to Event
 04/11/2013,09:01:48,10937340,34.57,43.36,38.4,53.1,62.85,57.14,24.39,32.62,27.12,25.6,23.2,55.952239,-3.19052,100,2.76,6,350,Walking to Event
 04/11/2013,09:01:51,10940332,33.75,42.5,39.54,52.71,61.77,58.58,22.05,31.99,26.75,25,23.2,55.952228,-3.19059,98.4,2.76,6,350,Walking to Event
 04/11/2013,09:01:54,10942590,33.45,45,40.24,53.86,64.16,59.98,22.15,31.8,25.87,25,23.2,55.952228,-3.19067,96.5,2.58,6,350,Walking to Event
 04/11/2013,09:01:58,10944836,33.51,41.97,38.23,52.94,62.12,57.38,23.79,33.46,26.76,24.9,23.2,55.95222,-3.19077,94.7,2.68,6,350,Walking to Event
 04/11/2013,09:02:01,10947834,30.48,40.71,39.32,53.82,60.26,55.81,22.63,30.75,29.12,24.9,23.1,55.95222,-3.19083,93,2.68,6,350,Walking to Event
 04/11/2013,09:02:04,10950089,33.57,43.91,37.39,53.79,60.62,57.25,23.56,31.02,26.2,24.9,23.2,55.95222,-3.19089,91.6,2.06,7,180,Walking to Event
 04/11/2013,09:02:08,10952332,32.75,40.43,38.74,53.6,60.66,57.32,22.51,32.13,27.3,25.1,23.1,55.95219,-3.19097,88.1,2.69,7,180,Walking to Event
 04/11/2013,09:02:11,10955333,34.7,40.55,38.12,54.12,60.42,59.05,22.9,30.28,25.17,24.9,23.1,55.952178,-3.19104,86.2,2.69,7,180,Walking to Event
 04/11/2013,09:02:14,10957586,34.39,41.19,38.19,53,59.16,55.66,23.89,31.69,28.23,24.9,23.1,55.952171,-3.1911,85.5,2.31,7,180,Walking to Event
 04/11/2013,09:02:18,10959828,32.37,42.46,39.18,52.21,60.84,55.79,23.73,32.6,29.02,24.5,23.1,55.952159,-3.19118,85,2.22,7,180,Walking to Event
 04/11/2013,09:02:21,10962806,33.32,43.56,37.97,52.88,61.57,55.33,23.54,30.91,28.31,24.9,23.1,55.952148,-3.19123,84.5,2.22,7,180,Walking to Event
 04/11/2013,09:02:24,10965060,33.16,42.5,39.06,52.17,62.65,57.63,20.91,33.54,27.22,24.9,23.1,55.952129,-3.19129,84.3,2.36,7,180,Walking to Event
 04/11/2013,09:02:28,10967298,33.46,44.19,38.21,52.13,62.03,59.46,23.45,31.28,24.85,24.8,23.1,55.952121,-3.19138,83.4,2.77,7,180,Walking to Event
 04/11/2013,09:02:31,10970294,32.44,41.33,34.85,52.24,61.37,54.82,23.68,32.19,26.18,24.8,23.1,55.952098,-3.19144,82.4,2.77,7,180,Walking to Event
 04/11/2013,09:02:34,10972552,32.21,40.71,38.07,51.54,62.12,55.49,22.43,33.79,28.37,24.8,23.1,55.952098,-3.1915,81.9,1.99,8,120,Walking to Event
 04/11/2013,09:02:38,10974788,31,42.15,35.91,49.45,64.72,56.64,20.22,32.28,25.66,24.8,23.1,55.952049,-3.19154,81.3,3.02,8,120,Walking to Event
 04/11/2013,09:02:41,10977789,34.37,41.41,36.87,49.14,64.4,58.65,20.89,35.83,24.65,24.8,23.1,55.952011,-3.19156,80.7,3.02,8,120,Walking to Event
 04/11/2013,09:02:44,10980042,30.74,40.97,35.05,49.48,61.72,53.58,19.34,32.31,27.38,24.8,23.1,55.951961,-3.19156,80.6,2.91,8,120,Walking to Event
 04/11/2013,09:02:49,10982289,31.68,40.01,35.6,49.31,62.92,57.12,18.99,34.13,24.98,,,55.951889,-3.19157,81.4,3.05,8,120,Walking to Event
 04/11/2013,09:02:52,10985766,35.09,40.83,38.84,49.09,64.74,53.03,22.18,36.12,31.26,24.4,23.1,55.95185,-3.19158,82.6,3.07,8,120,Walking to Event
 04/11/2013,09:02:55,10987988,33.47,41.83,38.01,50.05,64.03,56.89,21.52,35.32,27.05,24.6,23,55.951808,-3.19157,83.4,3.05,7,120,Walking to Event
 04/11/2013,09:02:58,10990238,33.47,40.33,37.35,51.86,63.09,57.15,21.65,33.69,26.23,24.5,23,55.951759,-3.19156,83.5,3.22,8,120,Walking to Event
 04/11/2013,09:03:01,10992830,33.18,42.8,40.11,50.59,64.03,54.83,23.87,33.79,30.72,24.5,23,55.951728,-3.19156,83.9,3.22,8,120,Walking to Event
 04/11/2013,09:03:04,10995093,33.98,42.32,39.13,50.24,63.77,54.82,22.52,34.19,29.87,24.5,23,55.95169,-3.19155,84.5,2.83,8,120,Walking to Event
 04/11/2013,09:03:08,10997332,32.75,39.32,38.03,50.93,62.97,58.51,21.11,32.33,25.56,24.5,23,55.951641,-3.19154,84.6,2.43,8,120,Walking to Event
 04/11/2013,09:03:11,11000314,34.91,43.11,36.73,54.07,60.06,55.71,24.74,30.99,26.97,24.5,23,55.951618,-3.19152,83.8,0.09,8,120,Walking to Event
 04/11/2013,09:03:14,11002575,32.66,37.23,35.06,53.07,56.07,53.81,25.05,27.83,27.17,24.5,23,55.951618,-3.19152,83.3,0.9,8,120,Walking to Event
 04/11/2013,09:03:18,11004814,31.03,40.11,37.12,50.56,62.75,54.29,21.53,34.61,28.63,24.5,23,55.951568,-3.1915,83.4,3.22,8,120,Walking to Event
 04/11/2013,09:03:21,11007834,34.75,42.13,37.5,50.36,62.79,57.82,20.7,36.29,25.86,24.5,23,55.951541,-3.19147,83.8,3.22,8,120,Walking to Event
 04/11/2013,09:03:24,11010085,36.87,41.22,37.7,51.19,62.68,55.99,21.56,35.18,27.6,24.5,22.9,55.951499,-3.19146,84.6,2.6,8,120,Walking to Event
 04/11/2013,09:03:28,11012326,32.71,39.65,35.47,50.68,62.82,54.98,22.43,34.18,26.69,24.5,22.9,55.951469,-3.19144,86.2,2.67,8,120,Walking to Event
 04/11/2013,09:03:31,11015322,31.85,39.5,36.37,51.29,63.04,54.36,22.69,33.45,27.9,24.4,22.9,55.951438,-3.19142,87.6,2.52,8,120,Walking to Event
 04/11/2013,09:03:34,11017585,33.26,41.62,40.2,51.65,62.71,54.65,23.27,34.75,30.98,24.4,22.9,55.951408,-3.1914,88.7,2.73,8,120,Walking to Event
 04/11/2013,09:03:39,11019823,30.47,42.88,40.08,50.71,62.71,53.63,19.21,36.21,31.82,,,55.951358,-3.19138,91.1,2.52,8,120,Walking to Event
 04/11/2013,09:03:42,11023286,34.66,41.1,38.41,52.29,62.16,54.87,23.73,33.27,29.14,24.1,22.9,55.951339,-3.19136,92.8,2.81,8,120,Walking to Event
 04/11/2013,09:03:45,11025513,33.12,39.7,36.99,49.69,63,58.5,18.39,33.64,24.78,24.5,22.9,55.951309,-3.19133,95.1,3.03,8,120,Walking to Event
 04/11/2013,09:03:48,11027767,32.38,42,36.93,50.71,61.24,53.74,24.05,33.01,28.87,24.5,22.8,55.95129,-3.1913,96.8,2.68,8,120,Walking to Event
 04/11/2013,09:03:51,11030364,33.63,40.7,38.29,51.07,63.01,55.06,22.2,33.36,28.93,24.4,22.8,55.951259,-3.19129,99.6,2.8,8,120,Walking to Event
 04/11/2013,09:03:54,11032615,31.59,41.15,36.82,50.76,60.49,55.23,22.63,35.52,27.51,24.4,22.8,55.951229,-3.1913,103.6,2.72,8,120,Walking to Event
 04/11/2013,09:03:59,11034864,31.52,40.25,36.95,49.45,63,53.6,19.35,33.94,29.04,,,55.95119,-3.19132,112.9,2.54,8,120,Walking to Event
 04/11/2013,09:04:02,11038312,31.58,43.99,37.48,50.42,65.12,57.38,21.85,35.54,26.04,24,22.8,55.95116,-3.19132,117,2.57,8,120,Walking to Event
 04/11/2013,09:04:05,11040540,30.79,41.7,38.24,50.01,66.22,55.97,20.98,31.77,28.03,24.3,22.8,55.951148,-3.19127,118.7,1.94,8,120,Walking to Event
 04/11/2013,09:04:08,11042799,35.85,38.32,36.15,54.82,56.04,55.31,26.08,28.03,26.83,24.3,22.8,55.951141,-3.19125,116.9,0.4,7,130,Walking to Event
 04/11/2013,09:04:11,11045398,24.5,45,33.3,53.28,58.63,56.55,16.19,33.94,23.98,24.3,22.8,55.951129,-3.19123,114.7,0.4,7,130,Walking to Event
 04/11/2013,09:04:14,11047660,33.07,41.94,35.08,50.9,62.53,54.04,23.22,36.14,27,24.3,22.8,55.951091,-3.19121,113.4,2.81,7,140,Walking to Event
 04/11/2013,09:04:19,11049897,30.88,39.63,37.41,49.31,63.2,57.51,18.78,35.46,26.08,,,55.951038,-3.19121,115.8,1.8,7,140,Walking to Event
 04/11/2013,09:04:22,11053369,28,42.53,40.3,50.4,60.16,55.63,17.11,36.73,30.17,24.1,22.8,55.951049,-3.19126,118.2,3.21,7,140,Walking to Event
 04/11/2013,09:04:25,11055596,34.07,41.57,39.19,49.31,64.53,59.53,20.33,33.39,25.66,24.4,22.7,55.951,-3.19132,118.9,3.29,7,140,Walking to Event
 04/11/2013,09:04:28,11057850,33.15,41.68,40,51.42,62.89,56.33,21.93,35.01,29.23,24.6,22.7,55.95095,-3.19133,120.4,3.06,7,140,Walking to Event
 04/11/2013,09:04:31,11060448,29.18,43.24,33.11,51.45,63.37,55.47,19.92,35.11,24.35,24.4,22.7,55.950908,-3.19131,121.6,3.06,7,140,Walking to Event
 04/11/2013,09:04:34,11062699,30.53,42.63,39.08,51.34,63.38,59.06,22.88,33.01,25.8,24.4,22.7,55.95087,-3.1913,123.5,2.77,7,140,Walking to Event
 04/11/2013,09:04:38,11064944,36.12,41.74,39.44,50.79,61.93,56.24,21.31,34.82,28.89,24,22.7,55.950839,-3.19124,125.7,2.91,7,140,Walking to Event
 04/11/2013,09:04:41,11067925,34.37,41.6,38.51,52.36,62.49,57.54,23.98,33,26.88,24.4,22.7,55.950809,-3.19118,125.6,2.51,6,260,Walking to Event
 04/11/2013,09:04:44,11070190,30.96,43.46,38.01,51.12,62.75,56.68,18.27,34.9,27.35,24.4,22.7,55.95079,-3.1911,123,2.93,6,260,Walking to Event
 04/11/2013,09:04:48,11072436,32.16,45.32,40.25,50.76,66.16,55.89,21.88,35.66,29.79,24.3,22.6,55.950771,-3.19099,119.4,3.08,7,250,Walking to Event
 04/11/2013,09:04:51,11075449,31.07,45.47,39.62,50.43,63.76,60.45,22.09,35.54,25.02,24.3,22.6,55.950748,-3.1909,116,3.08,7,250,Walking to Event
 04/11/2013,09:04:54,11077700,30.74,43.82,38.87,50.9,65.17,60.19,21.54,33.84,24.54,24.3,22.6,55.950729,-3.19081,112.2,3.16,7,250,Walking to Event
 04/11/2013,09:04:58,11079940,28.78,46.83,38.95,50.93,64.24,54.99,19.67,34.64,29.58,24,22.6,55.950698,-3.19069,108.3,3.21,7,250,Walking to Event
 04/11/2013,09:05:01,11082920,31.4,41.84,38.99,50.19,62.84,58.63,19.46,33.55,26.49,24.3,22.6,55.950691,-3.19061,106.8,3.21,7,250,Walking to Event
 04/11/2013,09:05:04,11085200,32.19,45.32,39.53,50.13,64.2,55.79,21.94,35.07,29.36,24.3,22.6,55.950691,-3.19053,106.1,3.41,7,250,Walking to Event
 04/11/2013,09:05:08,11087446,30.89,45.49,40.06,49.93,63.5,55.96,21.67,36.58,29.67,23.9,22.6,55.950668,-3.19043,105.2,3.06,7,250,Walking to Event
 04/11/2013,09:05:11,11090412,30.68,42.9,39.24,50.3,61.82,53.65,21.88,34.32,31.03,24.3,22.6,55.950668,-3.19036,105.6,3.06,7,250,Walking to Event
 04/11/2013,09:05:14,11092673,32.19,40.94,38.98,52.39,62.04,56.55,22.17,32.6,28.16,24.3,22.6,55.95066,-3.19028,105.6,3.14,7,250,Walking to Event
 04/11/2013,09:05:18,11094910,31.87,43.72,39.96,50.89,62.19,60.16,21.63,34.49,25.7,23.9,22.5,55.950649,-3.19018,105.4,3.31,7,250,Walking to Event
 04/11/2013,09:05:21,11097860,31.48,43.81,39.52,49.96,62.26,59.74,21.11,34.54,25.74,24.3,22.5,55.95066,-3.19013,109.9,2.89,7,250,Walking to Event
 04/11/2013,09:05:24,11100115,30.48,45.51,39.57,49.03,65.28,56.37,20.77,34,28.74,24.3,22.5,55.950649,-3.19006,113.1,2.93,7,250,Walking to Event
 04/11/2013,09:05:28,11102358,31,43.7,37.6,49.65,64.24,55.85,21.24,34.05,27.6,24.3,22.5,55.950641,-3.18996,112.1,3.28,7,250,Walking to Event
 04/11/2013,09:05:31,11105340,32.7,48.48,41.31,50.55,67.13,54.51,23.93,35.92,32.01,24.3,22.5,55.950618,-3.18988,109.7,3.28,7,250,Walking to Event
 04/11/2013,09:05:34,11107591,30.52,43.26,39.04,50.02,64.16,56.36,22.31,34.84,28.39,24.3,22.5,55.950618,-3.1898,109.7,3.14,7,250,Walking to Event
 04/11/2013,09:05:38,11109826,33.51,44.68,39.65,51.04,64.29,57.63,23.98,34.16,27.62,24.3,22.4,55.950618,-3.18971,109.3,3.05,7,250,Walking to Event
 04/11/2013,09:05:41,11112794,32.12,45.16,39.34,51.81,64.38,58,23.18,32.16,27.01,24.3,22.4,55.950611,-3.18964,109.4,3.05,7,250,Walking to Event
 04/11/2013,09:05:44,11115047,34.3,43.88,40.11,50.38,64.49,56.74,20.38,33.84,28.89,24.3,22.4,55.950618,-3.18958,110.1,2.84,7,250,Walking to Event
 04/11/2013,09:05:48,11117291,32.07,41.25,38.35,51.83,63.27,58.69,20.7,32.2,25.72,24.8,22.4,55.95063,-3.18949,113.4,2.73,7,250,Walking to Event
 04/11/2013,09:05:51,11120285,31.98,45.97,40.04,52.13,64.65,60.22,21.15,33.1,25.46,24.3,22.4,55.950618,-3.18942,112.8,3.25,6,260,Walking to Event
 04/11/2013,09:05:54,11122536,32.79,44.34,39.67,50.33,62.06,55.95,21.3,35.64,29.29,24.3,22.4,55.950618,-3.18935,111.9,3.16,6,260,Walking to Event
 04/11/2013,09:05:58,11124771,31.52,45.47,40.71,50.88,65.92,60.17,21.69,31.46,26.29,24.2,22.4,55.95063,-3.18926,114.9,3.12,6,260,Walking to Event
 04/11/2013,09:06:01,11127763,33.15,48.27,37.69,52.17,66.67,58.54,19.86,32.81,25.43,24.4,22.4,55.950618,-3.18919,115.5,3.16,6,260,Walking to Event
 04/11/2013,09:06:04,11130019,30.74,44.41,39.19,47.02,62.58,56.53,20.51,36.94,28.44,24.4,22.4,55.950611,-3.18912,114.5,3.15,6,260,Walking to Event
 04/11/2013,09:06:08,11132261,32.05,47.88,38.07,49.98,65.26,54.51,20.84,33.89,29.19,24.3,22.2,55.950599,-3.18903,115.9,2.74,6,260,Walking to Event
 04/11/2013,09:06:11,11135235,32.29,41.63,39.05,52,63.94,55.5,22.53,33.35,29.18,24.4,22.3,55.950588,-3.18897,116,2.74,6,260,Walking to Event
 04/11/2013,09:06:14,11137489,33.28,42.84,39.02,51.7,63.05,56.8,20.54,33.26,27.96,24.4,22.2,55.950588,-3.1889,116,2.95,6,260,Walking to Event
 04/11/2013,09:06:18,11139743,30.96,43.87,39.09,50.62,62.41,57.32,19.67,33.89,27.58,24.4,22.2,55.950588,-3.18882,118.7,3.08,6,260,Walking to Event
 04/11/2013,09:06:21,11142743,31.64,42.5,40.1,51.7,63.88,54.79,22.59,34.18,30.77,24.4,22.2,55.950611,-3.18878,125.2,2.88,6,260,Walking to Event
 04/11/2013,09:06:24,11145008,33.24,40.45,38.14,50.38,64.97,59.9,19.69,33.55,24.65,24.4,22.2,55.950599,-3.18872,126.4,2.98,6,260,Walking to Event
 04/11/2013,09:06:28,11147252,30.64,41.49,40.03,50.63,64.38,54.64,22.04,33.46,30.85,24.1,22.2,55.950599,-3.18866,131.1,2.61,7,140,Walking to Event
 04/11/2013,09:06:31,11150251,32.94,41.59,38.44,52.31,64.01,56.06,19.67,32.72,28.17,24.4,22.2,55.95058,-3.18863,135.1,2.61,7,140,Walking to Event
 04/11/2013,09:06:34,11152517,30.67,46.94,38.37,50,65.25,59.12,21.38,34.31,25.42,24.4,22.2,55.950531,-3.18862,136.2,3.73,7,140,Walking to Event
 04/11/2013,09:06:38,11154760,32.03,46.48,40.02,49.8,64.22,54.49,21.15,35.93,30.94,24.1,22.2,55.950481,-3.1886,134.9,2.59,6,190,Walking to Event
 04/11/2013,09:06:41,11157725,33.14,42.27,38.7,52.62,63.37,55.83,21.21,32.22,28.64,24.5,22.2,55.95045,-3.18857,133.8,2.59,6,190,Walking to Event
 04/11/2013,09:06:44,11159991,31.87,48.72,40.93,50.28,66.36,55.14,23.06,35.68,31.09,24.5,22.2,55.950431,-3.18853,134.8,2.44,6,190,Walking to Event
 04/11/2013,09:06:48,11162237,34.39,43.87,40.44,51.91,63.87,60.08,21.52,33.01,26.02,24.5,22.1,55.950389,-3.18851,136.4,2.46,6,190,Walking to Event
 04/11/2013,09:06:52,11165533,31.41,43.31,40.64,52,61.91,59.1,21.03,33.97,27.33,24.5,22.2,55.95034,-3.18851,138.1,2.6,6,190,Walking to Event
 04/11/2013,09:06:54,11167813,34.06,47.82,40.31,50.67,65.02,57.82,22.19,33.49,28.16,24.5,22.1,55.950321,-3.1885,138.7,2.26,7,140,Walking to Event
 04/11/2013,09:06:58,11170077,32.8,43.76,40.92,50.76,63.31,57.76,22.08,35.08,28.71,24.5,22.1,55.950271,-3.18847,136.4,2.93,7,140,Walking to Event
 04/11/2013,09:07:00,11172338,35.98,42.46,39.66,51.54,62.16,55.53,22.98,34.31,29.65,24.5,22.1,55.950248,-3.18846,134.4,3.1,7,140,Walking to Event
 04/11/2013,09:07:04,11174625,36.12,39.78,37.18,52.5,58.99,54.39,25.22,32.57,28.51,24.6,22.1,55.95021,-3.18839,129.4,1.88,7,140,Walking to Event
 04/11/2013,09:07:08,11177203,27.71,41.83,39.02,49.78,63.66,54.07,22.76,33.55,30.43,24.2,22.1,55.950199,-3.18828,125,1.73,7,140,Walking to Event
 04/11/2013,09:07:11,11180153,27.61,37.27,30.39,52.72,56.35,53.84,21.71,27.6,23.16,24.6,22.1,55.950191,-3.18824,121.7,1.73,7,140,Walking to Event
 04/11/2013,09:07:14,11182423,33.27,41.27,37.41,51.6,61.1,56.45,21.99,33.79,26.98,24.6,22.1,55.95018,-3.18818,119.7,2.51,7,140,Walking to Event
 04/11/2013,09:07:18,11184663,32.95,41.13,34.54,50.34,61.82,52.68,21.57,33.51,27.68,24.3,22.1,55.95016,-3.18812,120.4,2.39,7,140,Walking to Event
 04/11/2013,09:07:21,11187647,32.2,42.66,37.37,51.27,63.67,54.44,23.79,34.51,28.61,24.6,22,55.95013,-3.18811,122.7,2.39,7,140,Walking to Event
 04/11/2013,09:07:24,11189906,33.07,39.04,35.9,49.72,63.91,54.83,20.95,34.49,27.01,24.6,22,55.950099,-3.18811,126.9,2.41,7,140,Walking to Event
 04/11/2013,09:07:28,11192146,33.02,40.08,36.13,51.94,62.48,55.33,21.52,32.74,26.83,24.6,22,55.950069,-3.1881,131.6,1.57,7,140,Walking to Event
 04/11/2013,09:07:31,11195148,32.55,39.93,36.96,50.91,62.34,54.65,22.9,34.22,28.17,24.6,22,55.95005,-3.18808,134.7,2.2,6,140,Walking to Event
 04/11/2013,09:07:34,11197402,33.25,40.46,36.52,51.03,60.66,55.48,21.41,34.22,27.05,24.6,22,55.950031,-3.18806,137.8,2.34,5,310,Walking to Event
 04/11/2013,09:07:38,11199640,30.21,41.11,39.02,49.56,62.1,53.28,20.7,36.03,31.25,25.2,22,55.949989,-3.18803,137.7,2.67,6,140,Walking to Event
 04/11/2013,09:07:41,11202617,32.83,41.22,35.96,50.02,62.4,53.56,19.3,36.3,28.28,24.6,22,55.949958,-3.18797,134,2.96,6,140,Walking to Event
 04/11/2013,09:07:44,11204869,32.16,40.95,35.42,50.69,61.11,54.79,21.67,33.93,26.79,24.6,21.9,55.949928,-3.18793,133.8,2.32,6,140,Walking to Event
 04/11/2013,09:07:48,11207110,29.26,41.15,34.49,48.59,65.44,59.52,15,35.77,22.81,24.7,21.9,55.949909,-3.18787,133.5,2.96,6,140,Walking to Event
 04/11/2013,09:07:51,11210095,34.37,41.62,37.83,49.59,63.83,57.23,19.86,35.54,26.63,24.6,21.9,55.949901,-3.18781,134.2,2.96,6,140,Walking to Event
 04/11/2013,09:07:54,11212371,27.75,43.71,33.36,48.99,64.88,53.71,18.43,33.74,25.76,24.6,21.9,55.94989,-3.18775,135.8,3.53,6,140,Walking to Event
 04/11/2013,09:07:58,11214618,8.65,40.33,35.8,47.35,72.64,58.14,2.72,37.27,24.24,24.2,21.8,55.949878,-3.18764,134.1,3.15,6,140,Walking to Event
 04/11/2013,09:08:01,11217605,32.21,42.49,36.34,49.45,64.27,52.98,16.89,37.55,29.24,24.6,21.8,55.949871,-3.18756,132.2,3.36,6,140,Walking to Event
 04/11/2013,09:08:04,11219871,29.93,46.31,38.24,49.93,66.22,57.75,21.46,35.05,26.31,24.6,21.8,55.949859,-3.18749,130.7,2.9,5,150,Walking to Event
 04/11/2013,09:08:08,11222107,31.87,41.33,37.66,50.53,60.83,56.03,20.04,35.25,27.58,24.6,21.8,55.949859,-3.18742,131.4,2.05,5,150,Walking to Event
 04/11/2013,09:08:10,11224757,34.6,39.98,37.49,50.57,60.74,53.98,23.22,32.94,29.18,24.6,21.8,55.949859,-3.18737,128.4,1.75,5,150,Walking to Event
 04/11/2013,09:08:14,11227039,32.83,39.65,36.85,50.28,60.66,57.37,22.61,33.5,25.71,24.7,21.8,55.94984,-3.18728,124.4,1.58,5,150,Walking to Event
 04/11/2013,09:08:17,11229292,29.18,43.72,35.54,50.15,64.71,53.79,18.39,34.23,27.61,24.7,21.7,55.949829,-3.18721,121.5,2.16,5,150,Walking to Event
 04/11/2013,09:08:19,11231525,31.87,40.08,34.96,50.91,61.43,56.53,19.58,33.74,25.01,24.7,21.7,55.949829,-3.18718,119.8,1.5,5,150,Walking to Event
 04/11/2013,09:08:23,11233815,33.07,40.46,36.85,50.88,62.84,53.81,21.98,34.1,28.77,24.8,21.7,55.94981,-3.18709,118.9,1.99,5,150,Walking to Event
 04/11/2013,09:08:25,11236068,31.41,40.9,35.81,50.7,61.75,54.06,19.91,34.15,27.71,24.8,21.7,55.949779,-3.18706,119.8,1.31,5,150,Walking to Event
 04/11/2013,09:08:29,11238342,33.63,40.23,37.2,50.69,61.07,53.66,21.02,34.12,29.23,24.8,21.7,55.949748,-3.18699,116.1,1.94,5,150,Walking to Event
 04/11/2013,09:08:32,11240616,31.86,40.98,38.62,49.31,62.97,52.72,21.93,36.23,31.4,24.8,21.7,55.949729,-3.18695,114.7,1.02,5,150,Walking to Event
 04/11/2013,09:08:34,11242860,31.11,41.06,38.81,49.7,60.62,52.15,20.17,34.33,32.11,24.8,21.7,55.949699,-3.18693,115.3,1.4,5,160,Walking to Event
 04/11/2013,09:08:38,11245124,31.94,39.73,37.18,49.13,64.96,53.43,17.52,35.72,29.43,24.8,21.6,55.949668,-3.18688,117.5,1.85,4,190,Walking to Event
