 Date,Time,TimeM, Min X, Max X, Avg X, Min Y, Max Y, Avg Y, Min Z, Max Z, Avg Z, Humidity, Temperature, Lat, Lon, Altitude, Speed, Sat, Prec,Event
 04/11/2013,05:06:20,321793,25.73,32.56,31.2,43.81,49.71,44.93,22.53,32.69,31.28,37.8,20.4,57.363948,-2.07366,20.2,15.22,8,110,In car
 04/11/2013,05:14:26,683638,28.6,31.04,29.82,41.53,43.95,43.67,30.23,32.82,30.99,34.6,19.6,57.271301,-2.05492,54.2,59.85,10,90,In car
 04/11/2013,05:14:29,685895,29.77,32.92,32.61,44.76,46.83,45.92,29.16,32.12,31.78,34.7,19.7,57.270618,-2.05462,54.5,56.4,10,90,In car
 04/11/2013,05:14:33,688134,28.91,35.27,29.72,45.12,46.29,45.67,28.22,34.75,29.15,34.8,19.7,57.269741,-2.0542,53.3,55.15,10,90,In car
 04/11/2013,05:14:36,691077,31.32,35.1,32.91,47.82,49.28,48.28,27.65,31.73,29.99,34.8,19.7,57.2691,-2.054,52,53.76,10,90,In car
 04/11/2013,05:14:39,693345,32.7,36.6,34.54,47.05,49.79,49.09,29.72,33.63,30.82,34.7,19.6,57.268451,-2.05407,51.2,56.27,10,90,In car
 04/11/2013,05:14:43,695583,31.44,35.51,33.62,45.12,47.72,46.24,29.86,34.2,32.5,34.2,19.6,57.26752,-2.05449,49.2,63.17,10,90,In car
 04/11/2013,05:14:46,698534,31.32,33.57,31.82,45.84,47.91,46.67,29.57,32.75,30.34,34.7,19.6,57.266769,-2.05495,47.4,66.32,10,90,In car
 04/11/2013,05:14:49,700786,31.68,34.11,32.92,45.64,48.13,46.28,30.11,32.11,31.77,34.7,19.6,57.266021,-2.05549,45.2,67.16,10,90,In car
 04/11/2013,05:14:53,703023,29.42,33,32.21,43.8,45.84,45.41,29.04,32.77,31.84,34.2,19.6,57.264991,-2.05617,42.2,69.73,10,90,In car
 04/11/2013,05:14:56,705944,30.01,33.27,31.59,44.37,49.13,46.07,28.13,33.63,30.65,34.7,19.6,57.26419,-2.05665,41.4,69.31,10,90,In car
 04/11/2013,05:14:59,708206,29.97,32.12,31.75,43.4,46.57,45.81,29.96,32.23,31.03,34.7,19.6,57.263401,-2.05712,40.8,68.18,10,90,In car
 04/11/2013,05:15:03,710438,30.3,32.82,31.4,45.12,46.21,45.58,29.79,32.32,30.89,34.8,19.6,57.262359,-2.05773,40.3,66.89,10,90,In car
 04/11/2013,05:15:06,713387,30.79,32.86,32.64,45,46.68,45.93,29.57,32.57,31.8,34.8,19.6,57.2616,-2.05818,39.9,66.2,10,90,In car
 04/11/2013,05:15:09,715646,31.24,33.11,32,44.22,47.31,46.36,30.06,33.81,30.8,34.8,19.6,57.260841,-2.05863,39.6,66.64,10,90,In car
 04/11/2013,05:15:13,717884,30.96,33.87,31.77,44.62,46.74,45.9,30.06,34.22,30.97,34.8,19.6,57.259811,-2.05924,39,68.44,10,90,In car
 04/11/2013,05:15:16,720801,29.5,32.68,31.53,44.25,46.68,45.87,28.27,33.28,30.77,34.8,19.6,57.25901,-2.05964,39.4,69.22,10,90,In car
 04/11/2013,05:15:19,723067,31.94,36.03,33.51,46.21,49.91,49.25,28.39,33.99,29.73,34.8,19.6,57.258209,-2.06003,41.1,68.4,10,90,In car
 04/11/2013,05:15:23,725303,30.64,34.44,31.99,45.36,48.39,45.94,29.07,33.86,31.15,34.9,19.6,57.257171,-2.06066,44.2,69.39,10,90,In car
 04/11/2013,05:15:26,728254,30.62,35.9,32.95,45,47.94,45.87,28.96,35.3,32.18,34.9,19.6,57.25637,-2.06115,46.7,69.67,10,90,In car
 04/11/2013,05:15:29,730520,30.11,34.29,31.75,44.37,46.03,44.84,29.79,34.53,31.89,34.9,19.6,57.255569,-2.06162,48.1,70.81,10,90,In car
 04/11/2013,05:15:33,732762,30.08,34.71,33.45,44.3,45.62,45.32,29.98,34.22,33.15,35,19.6,57.254428,-2.06211,47.7,73.13,10,90,In car
 04/11/2013,05:15:36,735682,29.04,32.86,31.71,43.77,45.91,45.08,28.5,33.02,31.64,35,19.6,57.253551,-2.06237,46.3,73.83,10,90,In car
 04/11/2013,05:15:39,737948,32.05,33.33,32.19,45,47.57,46.01,30.33,32.14,31.29,35,19.6,57.252658,-2.06253,43.5,74.39,10,90,In car
 04/11/2013,05:15:44,740188,30.11,31.69,31.02,43.8,46.05,45.3,29.72,32.77,30.75,,,57.251171,-2.06262,42.4,73.83,10,90,In car
 04/11/2013,05:15:47,743587,30.2,34.22,32.58,45.13,50.76,47.41,27.44,33.51,30.45,34.5,19.5,57.250289,-2.0626,43.4,72.51,10,90,In car
 04/11/2013,05:15:50,745810,30.45,34.1,32.28,46.2,47.62,46.41,29.21,32.63,31.02,35.1,19.6,57.249431,-2.06262,45.7,72.14,10,90,In car
 04/11/2013,05:15:53,748045,30.49,33.57,31.05,45.13,47.05,46.07,29.59,33.46,30.11,35.1,19.6,57.248569,-2.06265,45.7,71.6,10,90,In car
 04/11/2013,05:15:56,750613,32.05,35.86,34.26,45.75,48.47,47.46,30.4,35.13,32.01,35.1,19.5,57.247711,-2.06268,46.3,71.1,10,90,In car
 04/11/2013,05:15:59,752874,31.14,35.62,33.11,44.61,48.39,46.48,28.73,34.83,31.78,35.1,19.6,57.24686,-2.06272,46.3,71.44,10,90,In car
 04/11/2013,05:16:04,755107,30.41,33.99,31.65,44.2,46.34,44.63,30.41,34.74,31.99,,,57.24541,-2.06276,44.6,72.69,10,90,In car
 04/11/2013,05:16:07,758561,32.05,36.6,34.65,46.94,49.58,48.04,29.04,34.3,31.89,34.6,19.6,57.244541,-2.06279,41,72.15,10,90,In car
 04/11/2013,05:16:10,760785,31.1,34.92,32.85,46.23,49.71,48.26,28.17,33.75,29.98,35.2,19.5,57.243659,-2.06293,37.9,72.51,10,90,In car
 04/11/2013,05:16:14,763024,31.11,34.29,32.42,46.18,48.38,46.65,28.44,32.77,30.94,,,57.2425,-2.06323,36.3,71.99,10,90,In car
 04/11/2013,05:16:18,766348,29.59,34.27,31.5,45.12,47.78,46.83,27.42,33.02,29.91,35.2,19.6,57.241348,-2.06352,34.4,71.74,10,90,In car
 04/11/2013,05:16:21,769252,30.58,32.72,31.13,45.77,47.55,47.23,28.57,32.03,29.2,35.2,19.5,57.240489,-2.06372,33.1,71.74,10,90,In car
 04/11/2013,05:16:24,771524,31.11,33.52,33.06,45,47.38,46.5,29.28,33.46,31.71,35.2,19.6,57.239631,-2.06392,32,71.49,10,90,In car
 04/11/2013,05:16:29,773761,30.4,35.25,32.14,44.44,47.98,46.36,28.53,35.78,30.93,,,57.238201,-2.06426,30.9,71.23,10,90,In car
 04/11/2013,05:16:32,777175,30.96,33.15,32.26,44.88,47.23,46.65,29.04,32.91,30.8,34.7,19.5,57.23735,-2.06445,30.1,70.52,10,90,In car
 04/11/2013,05:16:35,779399,30.09,34.55,31.78,44.36,47.54,45.27,28.89,34.3,31.56,35.2,19.5,57.23653,-2.06466,31.5,69.61,10,90,In car
 04/11/2013,05:16:38,781634,29.89,36,33.84,45.89,49.55,47.27,27.92,34.87,31.78,35.2,19.5,57.235721,-2.06496,33.6,68.52,10,90,In car
 04/11/2013,05:16:41,784182,30.41,34.32,33.37,45.62,48.21,47.23,28.51,32.65,31.36,35.2,19.6,57.234939,-2.06539,35.7,68.52,10,90,In car
 04/11/2013,05:16:44,786463,30.3,34.96,33.41,45.25,47.61,47.06,28.37,34.34,31.54,35.2,19.5,57.234199,-2.06593,37.3,66,10,90,In car
 04/11/2013,05:16:48,788697,30.76,36.04,32.96,44.48,47.12,46.33,29.67,35.41,31.76,35.2,19.5,57.233268,-2.06682,40.3,66.15,10,90,In car
 04/11/2013,05:16:51,791565,30.59,34.56,32.7,43.64,45.36,44.58,31.1,35.41,33.09,35.3,19.5,57.232578,-2.06758,42.4,66.15,10,90,In car
 04/11/2013,05:16:54,793829,32.29,34.82,33.46,44.75,47.03,45.16,31,34.33,33.32,35.2,19.5,57.231861,-2.06838,43.7,69.96,10,90,In car
 04/11/2013,05:16:59,796072,30.3,35.37,33.6,44.86,48.06,47.32,27.74,35.51,31.5,,,57.23064,-2.06975,45.6,71.88,10,90,In car
 04/11/2013,05:17:02,799492,29.16,36.38,31.9,43.26,46.51,44.75,28.86,35.24,32.13,34.7,19.5,57.229888,-2.07054,46.4,71.91,10,90,In car
 04/11/2013,05:17:05,801716,28.18,32.93,31.58,43,45.22,44.51,28.76,34.11,32.01,35.9,19.5,57.229091,-2.07118,47.1,72.15,10,90,In car
 04/11/2013,05:17:08,804301,28.71,34.47,32.21,44.75,46.7,45.19,28.42,34.06,32.03,35.3,19.5,57.22826,-2.07166,47.2,71.5,10,90,In car
 04/11/2013,05:17:11,806543,30.58,33.57,31.8,45.76,47.46,46.72,28.63,32.77,30.3,35.3,19.5,57.227428,-2.07207,47,71.5,10,90,In car
 04/11/2013,05:17:14,808817,30.82,34.74,33.32,45.51,48.35,47.38,27.95,32.7,31.19,35.3,19.5,57.2266,-2.07244,45.6,69.91,10,90,In car
 04/11/2013,05:17:18,811056,31.17,33.63,32.69,45.24,48.64,47.8,28.04,32.37,30.2,34.8,19.5,57.225509,-2.07295,43.6,69.94,10,90,In car
 04/11/2013,05:17:21,813936,29.62,32.55,31.09,46.25,47.53,47.17,28.34,31.11,29.2,35.3,19.5,57.224708,-2.07336,42.2,69.94,10,90,In car
 04/11/2013,05:17:24,816215,28.98,33.75,30.26,44.88,46.48,45.15,28.88,33.18,30.13,35.3,19.5,57.223918,-2.07373,42.3,66.38,10,90,In car
 04/11/2013,05:17:28,818451,29.92,33.93,32.65,43.56,46.54,45.35,29.62,34.43,32.33,35.3,19.5,57.222869,-2.07407,42.6,67.34,10,90,In car
 04/11/2013,05:17:31,821342,30.18,33.27,31.28,45.36,46.86,46.16,29.47,32.58,30.26,35.3,19.5,57.222061,-2.07426,42.8,67.34,10,90,In car
 04/11/2013,05:17:34,823608,29.19,33.87,31.4,44.73,46.84,45.78,28.14,34.12,30.71,35.3,19.5,57.22126,-2.07443,43.6,66.72,10,90,In car
 04/11/2013,05:17:39,825849,30.31,34.88,32.54,43.88,47.43,45.81,28.24,35.94,31.82,,,57.219951,-2.07483,42.3,66.46,10,90,In car
 04/11/2013,05:17:42,829266,31.42,35.12,33.84,44.31,47.05,46.05,30.28,35.78,32.88,34.7,19.5,57.219158,-2.07516,41,68.03,10,90,In car
 04/11/2013,05:17:45,831491,31,34.33,31.71,46.23,48.16,46.95,29.07,33.19,30,35.3,19.5,57.21836,-2.07552,39.8,68.75,10,90,In car
 04/11/2013,05:17:48,833735,31.24,35.86,32.32,44.87,47.51,45.79,30.86,35.01,31.61,35.2,19.5,57.217529,-2.07592,39.6,71.96,10,90,In car
 04/11/2013,05:17:51,836303,31.98,34.33,33.25,45.38,47.47,46.6,29.87,33.98,31.8,35.3,19.5,57.21669,-2.07629,40.6,71.3,10,90,In car
 04/11/2013,05:17:54,838561,31.36,34.7,33.07,44.88,47.39,46.56,29.77,34.57,31.66,35.3,19.5,57.215858,-2.07666,41.7,71.24,10,90,In car
 04/11/2013,05:17:58,840798,31.87,35.51,32.44,45,47.17,46.8,29.97,34.2,30.84,35.3,19.5,57.21474,-2.07715,42.7,71.54,10,90,In car
 04/11/2013,05:18:01,843691,30.19,35.67,32.33,44.31,48.41,47.43,28.67,36.33,30.17,35.2,19.5,57.213901,-2.07751,43.2,71.54,10,90,In car
 04/11/2013,05:18:04,845954,30.11,33.51,32.15,46.14,47.89,47.33,28.09,31.98,30.09,35.3,19.5,57.2131,-2.07794,43.7,69.22,10,90,In car
 04/11/2013,05:18:09,848186,29.91,34.53,31.75,45.26,47.43,46.35,28.63,32.66,30.56,,,57.211818,-2.07886,42.8,68.4,10,90,In car
 04/11/2013,05:18:12,851564,29.67,33.81,31.14,45.88,47.77,46.74,27.82,33,29.63,34.7,19.5,57.211071,-2.07953,42.8,69.33,10,90,In car
 04/11/2013,05:18:15,853788,31.1,33.52,32.72,44.22,47.76,46.57,29.99,33.99,31.31,35.2,19.5,57.21035,-2.08028,44.5,68.9,10,90,In car
 04/11/2013,05:18:18,856026,28.15,33.91,30.72,43.63,47.01,45.7,26.9,35.2,30.12,35.2,19.5,57.209648,-2.08108,45.1,69.37,10,90,In car
 04/11/2013,05:18:21,858614,31.59,35.21,33.53,44.87,47.55,47.06,30.06,35.33,31.67,35.1,19.4,57.20893,-2.08191,46.8,70.82,10,90,In car
 04/11/2013,05:18:24,860870,31.27,36.57,33.48,43.9,47.58,46.75,29.33,37.62,31.91,35.2,19.4,57.208221,-2.08276,48.3,71.2,9,100,In car
 04/11/2013,05:18:28,863106,29.67,33.69,32.66,45.75,49.32,47.27,26.09,33,30.65,35.2,19.4,57.207248,-2.08389,49.1,71.65,10,90,In car
 04/11/2013,05:18:31,866038,29.77,33.38,31.16,45,47.61,46.52,28.44,33.38,29.83,35.3,19.5,57.206508,-2.08475,49.4,72.07,10,90,In car
 04/11/2013,05:18:34,868304,30.75,34.75,33.22,45.64,47.31,46.42,29.62,34.15,31.94,35.3,19.5,57.20578,-2.0856,48.9,71.39,10,90,In car
 04/11/2013,05:18:38,870538,30.35,34.78,32.14,44.19,47.9,46.38,27.88,35.54,30.91,35.2,19.4,57.20483,-2.08671,47.2,67.45,10,90,In car
 04/11/2013,05:18:41,873472,28.91,32.84,30.36,44.02,47.58,44.75,27.28,32.66,30.58,35.3,19.5,57.20417,-2.08748,47.2,63.24,10,90,In car
 04/11/2013,05:18:44,875725,27.61,30.33,29.04,44.76,47.51,46.23,26.03,30.54,28.02,35.2,19.4,57.203559,-2.08817,48.2,56.11,10,90,In car
 04/11/2013,05:18:49,877963,26.74,32.37,28.92,46.25,47.8,47.2,24.62,30.21,27.12,,,57.202728,-2.08908,51.6,40.01,10,90,In car
 04/11/2013,05:18:52,881395,24.62,30.33,28.15,44.4,46.99,45.16,23.15,30.13,28.03,34.9,19.5,57.202358,-2.08945,52.7,31.09,10,90,In car
 04/11/2013,05:18:55,883621,26.39,33.87,32.19,40.3,45.48,44.97,29.18,33.75,32.21,35.4,19.5,57.20203,-2.08956,53.8,26.91,10,90,In car
 04/11/2013,05:18:58,885867,32.62,40.94,35.48,46.01,52.51,47.18,31.71,35.69,33.42,35.3,19.4,57.201721,-2.08978,54,30.89,10,90,In car
 04/11/2013,05:19:01,888457,31.84,35.17,33.91,40.73,44.02,43.47,33.8,36.58,35.34,35.3,19.4,57.201309,-2.08994,54.1,39.89,10,90,In car
 04/11/2013,05:19:04,890710,30.1,33.58,30.67,44.39,45.72,45.35,29.89,34.14,30.37,35.3,19.4,57.200801,-2.08995,54,43.48,10,90,In car
 04/11/2013,05:19:08,892949,32.63,33.58,33.3,44.76,46.21,45.81,32.2,33.29,32.56,35.2,19.4,57.20008,-2.08992,53,46.8,10,90,In car
 04/11/2013,05:19:11,895883,33.8,38.91,35.74,45.43,47.87,47.07,31.73,38.48,33.8,35.2,19.4,57.19947,-2.09,51.5,54.18,10,90,In car
 04/11/2013,05:19:14,898130,31.36,34.6,33.51,43.79,45.93,45.4,32.2,35.44,33.15,35.2,19.4,57.198791,-2.09018,49.9,60.25,10,90,In car
 04/11/2013,05:19:18,900368,33.04,34.87,33.36,45.49,47.53,46.53,30.96,33.8,31.97,34.7,19.4,57.197799,-2.09042,46.9,63.95,10,90,In car
 04/11/2013,05:19:21,903308,30.27,36.95,30.89,45.25,47.46,45.99,29.11,36.45,30.03,35.2,19.4,57.19701,-2.09061,44.1,66.17,10,90,In car
 04/11/2013,05:19:24,905561,28.17,33.17,30.69,43.52,47.46,46.08,26.17,32.93,29.78,35.2,19.4,57.196208,-2.09078,41.8,66.17,10,90,In car
 04/11/2013,05:19:28,907799,27.9,32.7,30.75,41.89,44.65,44.06,28.56,33.63,31.58,35.2,19.4,57.195178,-2.09082,41.6,62.9,10,90,In car
 04/11/2013,05:19:31,910747,29.98,33.91,31.98,42.05,44.88,43.7,30.76,36.7,33.15,35.2,19.4,57.194431,-2.09058,41.4,64.54,10,90,In car
 04/11/2013,05:19:34,913004,31.32,36.03,33.59,44.25,47.4,46.49,30.06,36.03,32.24,35.3,19.4,57.19366,-2.09019,41.1,67.85,10,90,In car
 04/11/2013,05:19:38,915245,29.72,33.99,32.53,44.53,48.3,47.19,28.06,34.24,30.59,35.3,19.4,57.1926,-2.08962,41.4,69.44,9,130,In car
 04/11/2013,05:19:41,918191,29.42,34.34,31.27,44.13,47.87,46.64,27.39,33.98,29.85,35.3,19.4,57.191818,-2.08923,41.5,64.78,10,90,In car
 04/11/2013,05:19:44,920464,30.76,37.09,33.27,46.55,48.85,47.91,28.09,35.56,30.66,35.3,19.4,57.19107,-2.08895,41.1,62.54,10,90,In car
 04/11/2013,05:19:48,922704,32.49,36.57,33.32,46.33,48.39,46.51,29.91,35.08,31.95,34.8,19.4,57.190059,-2.08886,40.1,64.44,9,100,In car
 04/11/2013,05:19:51,925633,29.8,34.25,32.98,45.87,47.47,46.24,27.96,33.27,31.87,35.3,19.4,57.189281,-2.08886,39.8,62.81,10,90,In car
 04/11/2013,05:19:54,927890,26.66,34.33,28,44.74,48.11,46.05,25.33,34.33,27.15,35.3,19.4,57.188549,-2.08888,39.7,56.69,10,90,In car
 04/11/2013,05:19:58,930128,24.88,29.61,28.82,44.44,49.71,47.5,23.68,30.05,26.77,35.4,19.4,57.187801,-2.08892,39.5,37.47,10,90,In car
 04/11/2013,05:20:01,933090,25.29,30.41,27.46,43.23,46.97,43.73,24.93,29.88,28.53,35.3,19.4,57.18745,-2.08896,39.4,22.84,10,90,In car
 04/11/2013,05:20:04,935343,30.51,38.18,36.77,46.13,53.45,51.87,28.46,31.26,30.37,35.4,19.4,57.187198,-2.08887,39,20.88,10,90,In car
 04/11/2013,05:20:08,937581,30.19,40.56,31.56,41.19,53.4,42.2,32.39,35.87,34.11,35.3,19.4,57.186878,-2.08915,38.4,28.71,10,90,In car
 04/11/2013,05:20:11,940531,31.9,34.82,32.88,44.76,47.04,45.69,31.72,34.02,32.26,35.3,19.4,57.186508,-2.08934,37.6,34.11,10,90,In car
 04/11/2013,05:20:14,942795,31.17,34.56,32.77,44.42,47.13,44.95,31.36,34.68,32.82,35.3,19.4,57.1861,-2.08956,37.4,38.65,10,90,In car
 04/11/2013,05:20:18,945031,32.22,35.61,34.14,45.95,46.93,46.57,30.96,34.08,32.7,35.2,19.4,57.185478,-2.0899,36.3,41.9,10,90,In car
 04/11/2013,05:20:21,947979,31.79,34.65,33.95,45.13,46.7,45.83,30.37,34.53,33.19,35.2,19.4,57.184978,-2.09017,35.3,44.89,10,90,In car
 04/11/2013,05:20:24,950231,29.2,33.16,32.11,44.36,47.99,46.79,28.79,32.17,30.53,35.2,19.4,57.184448,-2.09046,34.2,45.15,10,90,In car
 04/11/2013,05:20:28,952468,30.41,33.01,31.89,45.39,47.12,45.94,28.6,32.66,31.06,35.2,19.4,57.18378,-2.09082,33.8,41.45,10,90,In car
 04/11/2013,05:20:31,955430,30.11,31.81,30.67,45.36,45.95,45.6,29.29,31.38,30.14,35.2,19.4,57.183311,-2.09103,33.1,38.99,10,90,In car
 04/11/2013,05:20:34,957683,28,30.78,29.79,46.15,47.17,46.57,26.66,29.21,28.45,35.2,19.4,57.182891,-2.09117,32.3,30.67,10,90,In car
 04/11/2013,05:20:38,959921,27.44,30.78,29.48,45.74,47.55,47.01,26.01,28.58,27.78,35.2,19.4,57.18254,-2.09122,31.7,14.97,10,90,In car
 04/11/2013,05:20:41,962869,28.3,29.61,29.22,46.31,47.62,46.66,27.03,28.16,27.83,35.2,19.4,57.182441,-2.09122,31.5,3.18,10,90,In car
 04/11/2013,05:20:44,965123,34.68,38.03,35.86,44.88,46.09,45.64,33.8,36.98,35.25,35.2,19.4,57.182411,-2.09121,31.1,6.74,10,90,In car
 04/11/2013,05:20:49,967360,30.18,35.38,34.72,44.27,45.71,44.54,30.82,36.06,35.15,,,57.182098,-2.09106,30.6,22.89,10,90,In car
 04/11/2013,05:20:52,970833,29.07,33.69,31.92,42.69,47.44,43.23,29.57,34.68,33.52,34.7,19.4,57.181781,-2.0911,30.2,29.51,10,90,In car
 04/11/2013,05:20:55,973057,31.53,35.4,32.16,44.16,46.32,45.18,30.79,35.7,31.99,35.1,19.4,57.181369,-2.09101,29.7,34.97,10,90,In car
 04/11/2013,05:20:58,975306,32.28,33.63,33.38,45.49,47.24,46.69,30.87,32.95,31.84,35.1,19.4,57.180931,-2.09084,29.2,37.71,10,90,In car
 04/11/2013,05:21:01,977904,29.97,34.7,30.54,44.62,46.86,46.21,29.07,33.69,29.49,35.1,19.4,57.180469,-2.09068,29.5,38.1,10,90,In car
 04/11/2013,05:21:04,980160,29.77,33.8,31.3,44.76,47.21,45.8,29.38,32.58,30.59,35.1,19.4,57.180019,-2.09053,29.5,38.4,10,90,In car
 04/11/2013,05:21:08,982404,32.5,34.33,33.57,45.25,46.99,46.27,31.35,33.07,32.4,34.7,19.4,57.179389,-2.09038,29.3,39.63,10,90,In car
 04/11/2013,05:21:11,985338,30.71,32.72,31.36,45.12,46.61,45.78,29.53,32.37,30.67,35.2,19.4,57.178909,-2.0903,28.8,38.7,10,90,In car
 04/11/2013,05:21:14,987594,30.18,33.93,30.85,45,47.31,46,29.57,33.45,29.97,35.2,19.4,57.178451,-2.09023,28.2,38.25,10,90,In car
 04/11/2013,05:21:18,989829,30.96,33.63,33.05,45.23,46.98,46.14,29.72,33.07,32.02,34.7,19.4,57.17786,-2.09015,27.3,36.39,10,90,In car
 04/11/2013,05:21:21,992775,29.79,35.17,33.22,45.52,46.79,45.94,28.83,34.17,32.37,35.2,19.4,57.17741,-2.09009,26,37.88,10,90,In car
 04/11/2013,05:21:24,995025,30.48,33.75,32.25,44.76,48.02,46.16,27.98,33.02,31.22,35.2,19.4,57.17694,-2.09004,23.8,39.66,10,90,In car
 04/11/2013,05:21:28,997263,31.1,35.49,32.64,46.82,48.83,47.37,29.07,32.93,30.53,34.7,19.4,57.176288,-2.09017,21.3,42.19,10,90,In car
 04/11/2013,05:21:31,1000220,30.69,33.81,31.22,45,47.08,46.19,29.63,33.81,30.17,35.2,19.4,57.175788,-2.0904,20.7,41.22,10,90,In car
 04/11/2013,05:21:34,1002464,30.26,32.52,31.84,45.24,47.08,46.19,28.48,31.85,30.79,35.2,19.4,57.175331,-2.09064,20.4,37.46,10,90,In car
 04/11/2013,05:21:38,1004705,29.62,34.75,33.5,46.36,48.86,48.15,27.75,32.23,30.66,35.3,19.4,57.1748,-2.09094,20.1,33.15,10,90,In car
 04/11/2013,05:21:41,1007655,31.8,36.96,34.02,45,49.32,47.07,28.85,36.96,32.13,35.2,19.4,57.17443,-2.09125,18.9,34.88,10,90,In car
 04/11/2013,05:21:44,1009907,32.28,35.36,33.17,45.71,47.89,46.31,30.96,34.39,31.97,35.3,19.4,57.174041,-2.09164,18.4,38.14,10,90,In car
 04/11/2013,05:21:49,1012148,26.28,30.09,28.97,45.9,47.47,46.43,24.58,28.95,27.77,,,57.173458,-2.09231,18.4,31.51,10,90,In car
 04/11/2013,05:21:52,1015586,30.3,33.27,31.78,45.38,46.81,46.28,29.32,32.75,30.65,34.7,19.4,57.173141,-2.09268,18.8,31.34,10,90,In car
 04/11/2013,05:21:55,1017811,31.9,33.52,32.51,45.61,46.98,46.54,30.56,32.21,31.13,35.2,19.4,57.172809,-2.09303,19.3,30.88,10,90,In car
 04/11/2013,05:21:58,1020058,31.68,34.05,32.98,46.93,48.14,47.9,29.34,32.15,30.39,35.2,19.4,57.172489,-2.09338,19.9,30.43,10,90,In car
 04/11/2013,05:22:01,1022646,29.67,32.94,32.05,45,46.23,45.7,28.63,32.16,31.42,35.2,19.4,57.17221,-2.09374,20.9,27.95,10,90,In car
 04/11/2013,05:22:04,1024891,31.28,33.63,32.41,45.23,46.68,45.92,30.28,32.85,31.58,35.2,19.4,57.171928,-2.09405,22,26.25,10,90,In car
 04/11/2013,05:22:08,1027137,31.37,33.41,31.7,44.88,46.96,46.32,30.08,32.5,30.53,34.7,19.4,57.171558,-2.09435,25.5,25.34,9,100,In car
 04/11/2013,05:22:11,1030092,29.38,35.17,32.18,44.21,45.81,44.8,29.19,35.92,32.36,35.2,19.4,57.17126,-2.09457,25.2,27.32,10,90,In car
 04/11/2013,05:22:14,1032366,30.28,33.17,32.65,45.13,47.89,46.48,29.32,32.75,31.31,35.2,19.4,57.170951,-2.09475,25.2,27.15,10,90,In car
 04/11/2013,05:22:18,1034608,32.41,34.6,32.88,45.12,46.73,46.29,30.86,33.25,31.73,35.2,19.4,57.170509,-2.09498,25.2,27.33,10,90,In car
 04/11/2013,05:22:21,1037548,32.83,34.1,33.51,45,47.01,46.15,31.03,33.63,32.46,35.2,19.4,57.1702,-2.09515,25.1,27.39,10,90,In car
 04/11/2013,05:22:24,1039812,30.86,35.82,33.05,43.59,47.5,45.21,29.67,35.31,32.88,35.2,19.4,57.169868,-2.09533,25.5,28.37,10,90,In car
 04/11/2013,05:22:28,1042051,31.48,33.92,33.49,45,48.18,46.46,29.42,32.65,32.16,35.2,19.4,57.169429,-2.09557,25.8,28.31,10,90,In car
 04/11/2013,05:22:31,1044995,31.55,37.05,35.38,45.25,46.95,45.74,30.31,35.8,34.68,35.2,19.4,57.169078,-2.09575,25.6,31.23,10,90,In car
 04/11/2013,05:22:34,1047252,30.59,37.64,33.11,44.28,47.31,46.85,29.24,38.34,31.44,35.2,19.4,57.168701,-2.09595,25.9,32.59,10,90,In car
 04/11/2013,05:22:38,1049496,31.32,33.8,32.49,45.86,46.98,46.56,29.72,33.02,31.09,35.2,19.4,57.16822,-2.0962,25.8,28.84,10,90,In car
 04/11/2013,05:22:41,1052447,31.1,34.12,32.83,45.62,46.57,46.09,30.09,33.27,31.84,35.2,19.4,57.1679,-2.09636,25.7,26.61,10,90,In car
 04/11/2013,05:22:44,1054704,30.82,33.15,31.89,45.36,46.74,46.31,29.6,31.89,30.72,35.2,19.4,57.167598,-2.09651,25.3,24.28,10,90,In car
 04/11/2013,05:22:48,1056951,30.24,34.86,33.32,44.27,48.38,45.55,27.39,33.52,32.81,34.7,19.4,57.167209,-2.09667,24.2,23.75,10,90,In car
 04/11/2013,05:22:51,1059887,28.34,33.47,32.32,44.88,46.43,45.44,27.76,33.58,31.92,35.2,19.4,57.166999,-2.09672,24.4,15.11,10,90,In car
 04/11/2013,05:22:54,1062144,37.65,41.78,41.27,51.39,54.33,52.34,31.63,35.04,34.11,35.2,19.4,57.166801,-2.09675,24.2,21.16,10,90,In car
 04/11/2013,05:22:58,1064389,29.98,36.7,31.52,42.11,44.56,43.61,30.37,38.8,32.8,34.7,19.4,57.166419,-2.09712,25.8,30.5,10,90,In car
 04/11/2013,05:23:01,1067333,30.12,33.47,31.94,45,47.54,45.69,28.08,33.47,31.32,35.2,19.4,57.166019,-2.09733,26.5,34.95,10,90,In car
 04/11/2013,05:23:04,1069594,28.64,30.76,29.37,41.62,43.53,42.66,30.51,33.23,31.41,35.1,19.4,57.165599,-2.09745,25.2,36.02,10,90,In car
 04/11/2013,05:23:09,1071845,30.19,33.98,31.01,43.94,46.38,45.62,29.89,33.18,30.46,,,57.164871,-2.09731,23.8,34.35,10,90,In car
 04/11/2013,05:23:12,1075316,30.36,32.8,31.92,45.34,47.31,46.7,29.77,31.68,30.41,34.6,19.4,57.164478,-2.09722,23.6,31.91,10,90,In car
 04/11/2013,05:23:15,1077542,31.78,35.68,34.29,44.88,46.94,46.03,31.13,35.68,33.35,35.2,19.4,57.1641,-2.09713,22.4,31.67,10,90,In car
 04/11/2013,05:23:18,1079787,32.03,34.7,33.05,46.18,46.81,46.5,30.66,33.29,31.7,35.2,19.4,57.163688,-2.09702,21.2,34.83,9,100,In car
